1479

0 10 20 30 40 50 
3 14 20 36 49 57 
3 15 22 35 40 55 
1 16 24 30 47 59 
1 15 26 32 41 59 
9 19 28 33 47 53 
0 11 29 35 49 52 
8 11 20 38 48 55 
4 12 27 34 40 54 
2 12 26 39 43 58 
4 17 24 32 42 51 
4 19 21 37 46 59 
0 15 20 30 43 52 
7 11 28 30 46 56 
6 16 26 31 44 53 
5 13 28 32 42 54 
4 14 29 30 47 57 
7 12 29 38 49 53 
4 14 29 34 41 56 
8 14 25 33 40 55 
5 15 28 39 40 50 
1 15 23 38 40 54 
6 17 27 31 40 56 
8 18 21 38 43 50 
4 16 24 34 48 52 
5 19 23 37 44 53 
9 11 23 31 45 57 
4 14 25 37 41 58 
7 12 20 33 42 59 
3 18 21 34 47 56 
0 10 22 38 46 51 
8 19 24 39 45 56 
9 12 21 32 44 52 
3 19 27 31 48 55 
1 10 25 30 48 55 
5 13 23 33 49 59 
3 10 29 36 41 50 
6 16 20 39 43 57 
7 17 25 33 49 58 
6 13 26 36 45 57 
8 15 25 32 46 56 
6 15 22 39 48 51 
9 13 23 35 47 52 
1 13 24 34 41 53 
0 12 22 37 40 53 
5 12 28 31 49 51 
1 17 27 35 41 58 
1 14 27 33 44 59 
1 11 29 37 42 56 
8 17 20 33 44 54 
0 17 28 38 43 50 
2 19 23 34 42 58 
5 15 21 33 47 52 
7 15 28 32 44 59 
2 11 23 37 40 55 
6 17 26 38 49 57 
6 12 24 30 40 56 
3 18 25 37 45 54 
9 16 27 36 46 51 
2 14 20 33 46 53 
3 11 22 31 42 53 
8 16 27 32 41 50 
9 16 21 39 45 52 
7 18 26 34 43 52 
8 10 29 33 48 55 
5 13 24 31 43 59 
0 15 26 31 40 57 
1 16 20 30 46 55 
1 19 23 37 40 50 
8 14 27 35 47 53 
5 10 21 32 48 55 
0 18 29 39 46 58 
4 13 27 36 44 53 
8 15 22 37 43 57 
0 19 25 38 42 52 
9 15 28 35 42 55 
4 18 20 33 48 51 
3 12 24 33 48 52 
7 15 23 31 45 52 
2 11 25 31 49 59 
6 13 21 30 41 52 
2 10 29 39 40 56 
0 11 26 32 46 50 
8 10 22 30 45 59 
7 15 20 37 43 58 
9 11 24 34 45 51 
8 19 22 36 41 53 
3 13 21 35 42 57 
5 19 25 36 45 50 
8 16 28 38 45 58 
5 16 26 35 48 59 
7 13 25 39 40 59 
6 11 20 35 44 52 
2 10 24 31 44 51 
4 17 21 34 44 59 
0 18 22 32 43 53 
9 13 23 38 46 58 
7 17 24 34 46 57 
8 14 28 31 41 52 
4 12 27 35 42 50 
0 10 25 34 49 51 
2 18 29 38 47 59 
6 14 25 32 43 50 
4 19 22 35 47 56 
7 16 27 36 45 55 
4 17 26 39 46 54 
9 12 26 30 44 53 
3 11 24 32 40 58 
5 16 21 36 49 58 
3 12 29 30 46 51 
1 13 22 32 49 54 
8 17 21 36 48 57 
8 19 28 39 43 52 
6 13 20 37 49 59 
6 16 23 38 40 56 
9 14 22 33 42 52 
1 15 29 34 43 55 
5 18 24 35 42 54 
6 18 20 35 40 50 
6 19 29 33 41 51 
2 18 22 34 48 55 
6 17 23 32 44 55 
8 17 28 35 47 54 
6 12 27 36 48 59 
3 14 24 39 44 50 
3 11 20 30 45 53 
0 12 21 38 47 57 
5 11 28 39 47 58 
7 12 23 37 48 55 
9 10 24 36 41 54 
3 16 25 39 40 51 
9 18 23 31 42 54 
4 19 29 38 45 58 
5 18 26 33 42 53 
2 12 27 35 46 55 
9 17 25 30 43 59 
2 10 28 38 41 52 
0 17 29 34 42 57 
2 15 20 32 49 50 
1 14 21 37 45 58 
8 19 20 31 42 58 
7 18 24 35 47 56 
2 13 21 30 44 54 
4 17 29 37 40 51 
3 19 28 32 42 51 
5 14 27 35 40 51 
9 10 22 35 49 54 
8 18 26 36 40 54 
8 13 27 31 46 57 
5 11 21 34 43 53 
4 17 20 38 49 56 
8 11 28 33 48 56 
9 11 22 30 43 58 
3 18 24 36 41 59 
0 13 25 30 46 50 
1 17 28 39 44 55 
3 16 23 31 41 57 
2 12 23 34 45 59 
3 15 22 37 46 53 
3 14 27 38 43 56 
6 17 26 36 47 50 
0 10 20 36 42 51 
7 19 25 35 46 53 
9 17 24 32 44 56 
1 10 27 35 44 58 
0 18 20 31 49 55 
1 12 24 39 48 57 
2 16 26 37 45 59 
5 17 23 33 43 51 
1 16 23 34 47 58 
4 15 26 30 44 50 
7 19 26 39 48 58 
4 12 25 32 45 53 
5 15 22 37 44 51 
5 17 25 37 40 54 
7 14 21 38 44 52 
0 13 29 39 49 52 
1 18 25 34 44 57 
4 14 20 32 40 55 
4 10 27 31 46 56 
6 12 25 33 45 52 
7 12 24 30 49 56 
0 19 23 36 45 54 
4 10 27 37 47 52 
5 14 28 36 45 59 
8 18 27 34 41 54 
7 10 20 39 46 57 
8 15 21 38 41 56 
9 16 24 33 40 55 
1 18 29 31 48 58 
1 11 22 32 47 52 
6 16 29 34 46 50 
4 14 28 30 45 57 
2 17 24 36 42 56 
6 18 26 30 42 59 
4 13 21 35 49 53 
5 15 26 38 41 58 
0 11 27 31 48 51 
6 15 27 35 43 55 
5 19 29 36 43 59 
9 16 20 31 48 50 
7 10 23 32 46 59 
1 15 24 39 47 54 
2 15 29 36 45 57 
5 19 22 34 44 55 
6 18 26 32 44 58 
6 12 20 38 43 53 
8 18 28 37 42 50 
2 13 25 35 41 55 
0 12 21 31 42 54 
7 17 23 38 48 51 
7 14 27 30 48 58 
6 19 27 33 49 57 
5 19 25 32 40 55 
4 14 21 39 48 51 
2 16 29 38 47 50 
2 15 22 31 42 51 
9 19 24 32 41 57 
0 12 28 30 47 59 
1 11 25 31 41 56 
8 17 26 32 42 52 
9 14 26 38 48 54 
6 14 29 34 49 59 
8 16 23 39 49 55 
3 17 20 39 43 59 
1 10 25 37 42 57 
1 15 22 33 40 58 
1 13 26 30 47 55 
0 11 28 35 44 50 
9 19 25 37 45 55 
8 12 25 39 48 55 
4 18 24 38 40 53 
6 16 24 31 46 52 
0 13 23 30 42 53 
0 17 20 32 47 54 
2 18 28 34 43 57 
7 13 29 37 45 58 
7 10 22 33 44 52 
5 19 21 38 48 52 
2 18 23 39 48 59 
3 11 27 36 48 54 
9 15 21 33 46 55 
5 13 26 35 47 51 
2 19 20 39 43 54 
3 14 23 30 46 59 
7 12 29 34 45 50 
3 13 28 31 45 55 
2 16 27 32 43 59 
2 10 20 37 46 53 
9 15 22 39 40 50 
3 12 21 39 44 58 
5 13 20 38 48 59 
8 11 24 37 46 51 
2 17 29 35 49 56 
8 18 29 30 47 53 
0 14 23 36 41 51 
7 16 28 34 49 54 
8 12 27 38 46 51 
0 11 20 33 49 59 
1 18 24 35 45 52 
8 10 28 32 45 58 
9 15 29 34 48 53 
4 16 25 35 40 56 
6 16 22 36 40 57 
5 17 25 31 47 52 
4 14 24 37 43 56 
9 10 21 30 42 58 
4 11 26 34 42 55 
9 14 23 32 44 58 
8 19 23 33 49 53 
7 12 26 35 44 50 
2 12 24 34 47 51 
3 18 29 39 43 52 
1 17 29 30 41 54 
7 13 22 39 46 56 
4 12 28 38 45 54 
7 18 27 31 49 57 
6 18 27 37 41 51 
6 16 21 38 43 54 
4 19 26 32 42 56 
6 13 24 38 48 58 
6 10 25 35 45 53 
4 16 22 32 44 58 
5 14 25 33 41 56 
3 11 21 30 49 50 
3 10 23 36 40 52 
6 15 28 37 49 56 
5 16 20 37 48 56 
2 14 23 32 40 51 
3 18 26 31 46 51 
5 12 29 39 46 53 
1 15 25 31 44 53 
5 10 26 34 48 57 
1 12 22 33 41 50 
9 19 20 38 40 57 
5 19 27 31 43 53 
0 11 21 34 40 54 
5 10 24 30 44 56 
8 19 21 32 47 53 
0 17 23 31 45 56 
2 13 23 33 46 50 
1 14 20 38 49 58 
8 15 29 32 46 57 
4 13 28 39 43 55 
9 13 27 39 42 50 
3 12 22 35 47 58 
8 11 28 36 41 55 
8 13 22 33 49 51 
6 15 25 32 46 52 
5 18 24 38 48 53 
6 15 20 30 46 57 
0 17 22 32 48 59 
4 13 24 34 49 57 
0 15 20 37 47 50 
0 18 26 35 49 54 
1 18 29 33 44 56 
2 12 21 36 45 55 
6 14 29 35 41 50 
1 16 28 34 43 51 
7 16 24 39 42 56 
1 14 25 32 42 55 
9 12 27 30 47 58 
4 11 29 37 46 54 
3 17 29 38 44 52 
1 15 20 34 45 58 
8 14 25 38 44 53 
8 19 29 30 41 54 
4 10 26 31 41 57 
3 16 28 33 44 50 
0 12 23 35 46 57 
8 16 20 32 45 52 
9 18 27 31 49 59 
7 12 28 32 48 52 
3 10 27 39 41 52 
9 18 23 38 43 55 
5 11 29 30 41 59 
7 14 22 34 48 59 
1 19 20 36 48 53 
3 19 23 32 43 50 
6 15 28 39 49 57 
8 19 24 38 47 58 
0 18 20 35 42 58 
6 14 26 33 44 55 
7 18 20 31 40 54 
5 17 23 39 45 53 
4 10 21 32 43 58 
7 15 20 33 47 51 
2 12 25 33 46 54 
4 17 22 34 46 50 
9 13 22 35 45 55 
3 15 22 39 49 59 
2 11 22 34 46 52 
3 13 27 38 41 53 
0 15 23 35 41 56 
1 12 20 37 45 54 
2 19 28 30 42 57 
7 18 23 37 40 53 
0 18 24 36 43 59 
4 17 28 36 46 58 
1 16 27 31 42 51 
3 10 23 33 40 57 
7 19 21 34 46 59 
9 10 24 35 43 50 
4 17 25 39 47 52 
3 14 20 32 41 54 
5 13 22 31 45 50 
1 18 26 37 49 55 
8 16 22 30 47 51 
9 11 28 35 40 53 
7 10 28 34 41 55 
6 17 27 32 47 54 
2 11 23 39 48 51 
6 13 28 37 47 58 
9 14 25 35 43 51 
8 15 21 30 44 55 
0 19 27 36 41 58 
0 17 24 36 45 55 
4 13 23 37 42 57 
2 10 22 34 49 56 
3 16 27 34 49 58 
1 16 26 34 46 56 
5 11 27 38 42 52 
0 10 20 33 45 56 
9 10 28 31 48 56 
8 16 25 36 40 56 
9 19 24 35 44 57 
9 11 25 32 49 52 
0 19 28 33 45 58 
0 14 25 36 46 55 
7 16 23 30 45 50 
0 13 29 30 43 56 
1 18 24 37 40 52 
5 17 20 31 41 55 
3 12 24 37 43 59 
1 14 21 35 40 58 
4 15 26 33 48 51 
6 18 21 32 47 55 
6 10 24 34 44 51 
2 15 24 38 47 55 
6 11 22 36 47 57 
6 17 22 32 42 53 
8 13 23 37 45 54 
8 11 28 31 47 55 
1 19 22 39 49 55 
6 18 27 32 41 59 
